0	   1.197162e-05
1	   1.717469e-05
2	   1.479963e-05
3	   1.450990e-05
4	   1.462042e-05
5	   1.446525e-05
6	   1.450867e-05
7	   1.468026e-05
8	   1.448581e-05
9	   1.448110e-05
10	   1.470915e-05
11	   1.475684e-05
12	   1.428894e-05
13	   1.469450e-05
14	   1.447106e-05
15	   1.478560e-05
16	   1.468889e-05
17	   1.428061e-05
18	   1.448428e-05
19	   1.478153e-05
20	   1.430387e-05
21	   1.464000e-05
22	   1.474713e-05
23	   1.467773e-05
24	   1.441737e-05
25	   1.478595e-05
26	   1.432219e-05
27	   1.470724e-05
28	   1.447996e-05
29	   1.456145e-05
30	   1.463782e-05
31	   1.462366e-05
32	   1.429896e-05
33	   1.466378e-05
34	   1.451022e-05
35	   1.479094e-05
36	   1.468830e-05
37	   1.428903e-05
38	   1.464500e-05
39	   1.448479e-05
40	   1.449129e-05
41	   1.475062e-05
42	   1.447924e-05
43	   1.469993e-05
44	   1.453727e-05
45	   1.455546e-05
46	   1.451702e-05
47	   1.473607e-05
48	   1.710404e-05
