0	   1.447942e-06
1	   1.453084e-06
2	   1.392839e-07
3	   1.409726e-07
4	   1.435451e-07
5	   1.419477e-07
6	   1.397628e-07
7	   1.428992e-07
8	   1.378844e-07
9	   1.436614e-07
10	   1.403717e-07
11	   1.414873e-07
12	   1.417589e-07
13	   1.429007e-07
14	   1.410464e-07
15	   1.400458e-07
16	   1.419178e-07
17	   1.408703e-07
18	   1.428543e-07
19	   1.402616e-07
20	   1.419457e-07
21	   1.409512e-07
22	   1.416388e-07
23	   1.420983e-07
24	   1.407097e-07
25	   1.416255e-07
26	   1.412170e-07
27	   1.437926e-07
28	   1.385665e-07
29	   1.419151e-07
30	   1.412455e-07
31	   1.417789e-07
32	   1.398861e-07
33	   1.439262e-07
34	   1.402083e-07
35	   1.418870e-07
36	   1.417058e-07
37	   1.414732e-07
38	   1.395516e-07
39	   1.432332e-07
40	   1.412167e-07
41	   1.415448e-07
42	   1.420903e-07
43	   1.412573e-07
44	   1.409020e-07
45	   1.419535e-07
46	   1.404351e-07
47	   1.407954e-07
48	   1.408918e-07
49	   1.423590e-07
50	   1.413040e-07
51	   1.411225e-07
52	   1.437117e-07
53	   1.389668e-07
54	   1.422695e-07
55	   1.409343e-07
56	   1.412486e-07
57	   1.405083e-07
58	   1.425005e-07
59	   1.422561e-07
60	   1.398354e-07
61	   1.415924e-07
62	   1.427079e-07
63	   1.408411e-07
64	   1.432963e-07
65	   1.406682e-07
66	   1.386734e-07
67	   1.452245e-07
68	   1.399045e-07
69	   1.414284e-07
70	   1.407051e-07
71	   1.411989e-07
72	   1.415962e-07
73	   1.423387e-07
74	   1.415572e-07
75	   1.409033e-07
76	   1.408103e-07
77	   1.415952e-07
78	   1.433965e-07
79	   1.389182e-07
80	   1.439157e-07
81	   1.396667e-07
82	   1.425829e-07
83	   1.403881e-07
84	   1.431079e-07
85	   1.401584e-07
86	   1.405847e-07
87	   1.418181e-07
88	   1.397112e-07
89	   1.416957e-07
90	   1.404365e-07
91	   1.445660e-07
92	   1.408057e-07
93	   1.401860e-07
94	   1.416313e-07
95	   1.410980e-07
96	   1.420627e-07
97	   1.434753e-07
98	   1.452670e-06
